2120,1,08/04/2013 13:50:00,08/04/2013 13:50:09,,"Order &ndash; August 4, 2013 @ 01:50 PM",,publish,closed,closed,order_51fe5c0e33f82,order-aug-04-2013-0150-pm,,,08/05/2013 17:00:03,08/05/2013 17:00:03,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-0150-pm,0,shop_order,,5
2121,1,08/04/2013 13:57:00,08/04/2013 13:57:53,,"Order &ndash; August 4, 2013 @ 01:57 PM",,publish,closed,closed,order_51fe5ddd7a984,order-aug-04-2013-0157-pm,,,08/05/2013 17:08:37,08/05/2013 17:08:37,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-0157-pm,0,shop_order,,6
2122,1,08/04/2013 14:50:00,08/04/2013 14:50:06,,"Order &ndash; August 4, 2013 @ 02:50 PM",,publish,closed,closed,order_51fe6a1b4280c,order-aug-04-2013-0250-pm,,,08/22/2013 15:23:27,08/22/2013 15:23:27,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-0250-pm,0,shop_order,,4
2123,1,08/04/2013 15:57:00,08/04/2013 15:57:53,,"Order &ndash; August 4, 2013 @ 03:57 PM",,publish,closed,closed,order_51fe79fe76931,order-aug-04-2013-0357-pm,,,08/22/2013 15:24:33,08/22/2013 15:24:33,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-0357-pm,0,shop_order,,4
2124,1,08/04/2013 17:47:00,08/04/2013 17:47:57,,"Order &ndash; August 4, 2013 @ 05:47 PM",,publish,closed,closed,order_51fe93cabc374,order-aug-04-2013-0547-pm,,,08/22/2013 15:32:09,08/22/2013 15:32:09,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-0547-pm,0,shop_order,,4
2125,1,08/04/2013 21:20:00,08/04/2013 21:20:40,,"Order &ndash; August 4, 2013 @ 09:20 PM",,publish,closed,closed,order_51fec5a4c1def,order-aug-04-2013-0920-pm,,,08/22/2013 15:32:47,08/22/2013 15:32:47,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-0920-pm,0,shop_order,,4
2126,1,08/04/2013 22:35:00,08/04/2013 22:35:01,,"Order &ndash; August 4, 2013 @ 10:35 PM",,publish,closed,closed,order_51fed71233bb3,order-aug-04-2013-1034-pm,,,08/22/2013 15:25:36,08/22/2013 15:25:36,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-1034-pm,0,shop_order,,4
2127,1,08/04/2013 22:39:00,08/04/2013 22:39:58,,"Order &ndash; August 4, 2013 @ 10:39 PM",,publish,closed,closed,order_51fed83bd1aa9,order-aug-04-2013-1039-pm,,,08/10/2013 16:51:54,08/10/2013 16:51:54,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-1039-pm,0,shop_order,,4
2128,1,08/04/2013 23:31:00,08/04/2013 23:31:28,,"Order &ndash; August 4, 2013 @ 11:31 PM",,publish,closed,closed,order_51fee44c4b555,order-aug-04-2013-1131-pm,,,08/10/2013 16:52:04,08/10/2013 16:52:04,,0,https://www.gamerosity.com/?shop_order=order-aug-04-2013-1131-pm,0,shop_order,,4
2129,1,08/05/2013 01:50:00,08/05/2013 01:50:42,,"Order &ndash; August 5, 2013 @ 01:50 AM",,publish,closed,closed,order_51ff04ef58e2e,order-aug-05-2013-0150-am,,,08/17/2013 05:55:20,08/17/2013 05:55:20,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0150-am,0,shop_order,,4
2130,1,08/05/2013 02:50:00,08/05/2013 02:50:58,,"Order &ndash; August 5, 2013 @ 02:50 AM",,publish,closed,closed,order_51ff130e76bda,order-aug-05-2013-0250-am,,,08/10/2013 16:52:28,08/10/2013 16:52:28,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0250-am,0,shop_order,,4
2131,1,08/05/2013 05:13:00,08/05/2013 05:13:18,,"Order &ndash; August 5, 2013 @ 05:13 AM",,publish,closed,closed,order_51ff346b9ab1c,order-aug-05-2013-0513-am,,,08/17/2013 05:54:31,08/17/2013 05:54:31,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0513-am,0,shop_order,,4
2132,1,08/05/2013 13:25:00,08/05/2013 13:25:57,,"Order &ndash; August 5, 2013 @ 01:25 PM",,publish,closed,closed,order_51ffa7dff3a76,order-aug-05-2013-0125-pm,,,08/05/2013 17:20:09,08/05/2013 17:20:09,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0125-pm,0,shop_order,,5
2133,1,08/05/2013 15:43:00,08/05/2013 15:43:28,,"Order &ndash; August 5, 2013 @ 03:43 PM",,publish,closed,closed,order_51ffc81c65461,order-aug-05-2013-0343-pm,,,08/22/2013 15:33:35,08/22/2013 15:33:35,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0343-pm,0,shop_order,,4
2134,1,08/05/2013 17:24:37,08/05/2013 17:24:37,,"Order &ndash; Aug 05, 2013 @ 05:24 PM",,publish,open,closed,order_51ffdfd2c092e,order-aug-05-2013-0524-pm,,,08/05/2013 17:24:37,08/05/2013 17:24:37,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0524-pm,0,shop_order,,4
2135,1,08/05/2013 17:52:44,08/05/2013 17:52:44,,"Order &ndash; Aug 05, 2013 @ 05:52 PM",,publish,open,closed,order_51ffe66887fcb,order-aug-05-2013-0552-pm,,,08/05/2013 17:52:44,08/05/2013 17:52:44,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0552-pm,0,shop_order,,4
2136,1,08/05/2013 20:16:00,08/05/2013 20:16:37,,"Order &ndash; August 5, 2013 @ 08:16 PM",,publish,closed,closed,order_52000822a692d,order-aug-05-2013-0816-pm,,,10/28/2013 22:36:56,10/28/2013 22:36:56,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0816-pm,0,shop_order,,6
2137,1,08/05/2013 21:35:00,08/05/2013 21:35:54,,"Order &ndash; August 5, 2013 @ 09:35 PM",,publish,closed,closed,order_52001ab2f0329,order-aug-05-2013-0935-pm,,,08/10/2013 16:53:56,08/10/2013 16:53:56,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0935-pm,0,shop_order,,4
2138,1,08/05/2013 21:59:00,08/05/2013 21:59:31,,"Order &ndash; August 5, 2013 @ 09:59 PM",,publish,closed,closed,order_5200203eac0ee,order-aug-05-2013-0959-pm,,,08/10/2013 16:54:08,08/10/2013 16:54:08,,0,https://www.gamerosity.com/?shop_order=order-aug-05-2013-0959-pm,0,shop_order,,4
2139,1,08/06/2013 02:14:00,08/06/2013 02:14:22,,"Order &ndash; August 6, 2013 @ 02:14 AM",,publish,closed,closed,order_52005bf2094c4,order-aug-06-2013-0214-am,,,08/10/2013 16:54:18,08/10/2013 16:54:18,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0214-am,0,shop_order,,4
2140,1,08/06/2013 03:56:28,08/06/2013 03:56:28,,"Order &ndash; Aug 06, 2013 @ 03:56 AM",,publish,open,closed,order_520073e993f54,order-aug-06-2013-0356-am,,,08/06/2013 03:56:28,08/06/2013 03:56:28,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0356-am,0,shop_order,,4
2141,1,08/06/2013 08:34:00,08/06/2013 08:34:21,,"Order &ndash; August 6, 2013 @ 08:34 AM",,publish,closed,closed,order_5200b50abd0a3,order-aug-06-2013-0834-am,,,08/17/2013 05:53:26,08/17/2013 05:53:26,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0834-am,0,shop_order,,4
2142,1,08/06/2013 12:37:00,08/06/2013 12:37:15,,"Order &ndash; August 6, 2013 @ 12:37 PM",,publish,closed,closed,order_5200edf706505,order-aug-06-2013-1237-pm,,,08/10/2013 16:54:46,08/10/2013 16:54:46,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-1237-pm,0,shop_order,,4
2143,1,08/06/2013 15:32:00,08/06/2013 15:32:16,,"Order &ndash; August 6, 2013 @ 03:32 PM",,publish,closed,closed,order_520116fa4d12a,order-aug-06-2013-0332-pm,,,08/10/2013 16:54:59,08/10/2013 16:54:59,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0332-pm,0,shop_order,,4
2144,1,08/06/2013 16:10:00,08/06/2013 16:10:38,,"Order &ndash; August 6, 2013 @ 04:10 PM",,publish,closed,closed,order_52011ffb52bf5,order-aug-06-2013-0410-pm,,,08/10/2013 16:55:21,08/10/2013 16:55:21,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0410-pm,0,shop_order,,4
2145,1,08/06/2013 16:14:00,08/06/2013 16:14:09,,"Order &ndash; August 6, 2013 @ 04:14 PM",,publish,closed,closed,order_520120cf35502,order-aug-06-2013-0414-pm,,,08/10/2013 16:55:29,08/10/2013 16:55:29,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0414-pm,0,shop_order,,4
2146,1,08/06/2013 16:20:00,08/06/2013 16:20:22,,"Order &ndash; August 6, 2013 @ 04:20 PM",,publish,closed,closed,order_5201223beacca,order-aug-06-2013-0420-pm,,,08/10/2013 16:55:37,08/10/2013 16:55:37,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0420-pm,0,shop_order,,4
2147,1,08/06/2013 16:21:00,08/06/2013 16:21:19,,"Order &ndash; August 6, 2013 @ 04:21 PM",,publish,closed,closed,order_52012279d3196,order-aug-06-2013-0421-pm,,,08/12/2013 05:15:57,08/12/2013 05:15:57,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0421-pm,0,shop_order,,4
2148,1,08/06/2013 16:54:00,08/06/2013 16:54:13,,"Order &ndash; August 6, 2013 @ 04:54 PM",,publish,closed,closed,order_52012a31e6517,order-aug-06-2013-0454-pm,,,08/10/2013 16:55:46,08/10/2013 16:55:46,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0454-pm,0,shop_order,,4
2149,1,08/06/2013 17:09:00,08/06/2013 17:09:33,,"Order &ndash; August 6, 2013 @ 05:09 PM",,publish,closed,closed,order_52012dca2c3e0,order-aug-06-2013-0509-pm,,,08/10/2013 16:56:04,08/10/2013 16:56:04,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0509-pm,0,shop_order,,4
2150,1,08/06/2013 17:41:00,08/06/2013 17:41:10,,"Order &ndash; August 6, 2013 @ 05:41 PM",,publish,closed,closed,order_5201353353214,order-aug-06-2013-0541-pm,,,08/10/2013 16:56:13,08/10/2013 16:56:13,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0541-pm,0,shop_order,,4
2151,1,08/06/2013 18:14:00,08/06/2013 18:14:39,,"Order &ndash; August 6, 2013 @ 06:14 PM",,publish,closed,closed,order_52013d0b60360,order-aug-06-2013-0614-pm,,,08/10/2013 16:56:23,08/10/2013 16:56:23,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0614-pm,0,shop_order,,4
2152,1,08/06/2013 18:15:00,08/06/2013 18:15:42,,"Order &ndash; August 6, 2013 @ 06:15 PM",,publish,closed,closed,order_52013d4b8e219,order-aug-06-2013-0615-pm,,,08/10/2013 16:56:33,08/10/2013 16:56:33,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0615-pm,0,shop_order,,4
2153,1,08/06/2013 18:23:00,08/06/2013 18:23:20,,"Order &ndash; August 6, 2013 @ 06:23 PM",,publish,closed,closed,order_52013f153c301,order-aug-06-2013-0623-pm,,,08/10/2013 16:56:46,08/10/2013 16:56:46,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0623-pm,0,shop_order,,4
2154,1,08/06/2013 18:24:00,08/06/2013 18:24:36,,"Order &ndash; August 6, 2013 @ 06:24 PM",,publish,closed,closed,order_52013f61985af,order-aug-06-2013-0624-pm,,,08/10/2013 16:56:54,08/10/2013 16:56:54,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0624-pm,0,shop_order,,4
2155,1,08/06/2013 18:25:00,08/06/2013 18:25:35,,"Order &ndash; August 6, 2013 @ 06:25 PM",,publish,closed,closed,order_52013f9998d03,order-aug-06-2013-0625-pm,,,08/10/2013 16:57:02,08/10/2013 16:57:02,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0625-pm,0,shop_order,,4
2156,1,08/06/2013 18:29:00,08/06/2013 18:29:19,,"Order &ndash; August 6, 2013 @ 06:29 PM",,publish,closed,closed,order_5201407c4d858,order-aug-06-2013-0629-pm,,,08/10/2013 16:57:09,08/10/2013 16:57:09,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0629-pm,0,shop_order,,4
2157,1,08/06/2013 18:29:00,08/06/2013 18:29:56,,"Order &ndash; August 6, 2013 @ 06:29 PM",,publish,closed,closed,order_520140a18492a,order-aug-06-2013-0629-pm-2,,,08/10/2013 16:57:22,08/10/2013 16:57:22,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0629-pm-2,0,shop_order,,4
2158,1,08/06/2013 18:35:00,08/06/2013 18:35:35,,"Order &ndash; August 6, 2013 @ 06:35 PM",,publish,closed,closed,order_520141f347b8f,order-aug-06-2013-0635-pm,,,08/10/2013 16:57:32,08/10/2013 16:57:32,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0635-pm,0,shop_order,,4
2159,1,08/06/2013 18:37:00,08/06/2013 18:37:21,,"Order &ndash; August 6, 2013 @ 06:37 PM",,publish,closed,closed,order_5201425e7a0dc,order-aug-06-2013-0637-pm,,,08/10/2013 16:57:40,08/10/2013 16:57:40,,0,https://www.gamerosity.com/?shop_order=order-aug-06-2013-0637-pm,0,shop_order,,4
2160,1,08/07/2013 15:24:00,08/07/2013 15:24:30,,"Order &ndash; August 7, 2013 @ 03:24 PM",,publish,closed,closed,order_520266aaf37fd,order-aug-07-2013-0324-pm,,,08/08/2013 16:14:40,08/08/2013 16:14:40,,0,https://www.gamerosity.com/?shop_order=order-aug-07-2013-0324-pm,0,shop_order,,5
2162,1,08/08/2013 00:27:00,08/08/2013 00:27:16,,"Order &ndash; August 8, 2013 @ 12:27 AM",Love to my Family In Salina KS.,publish,closed,closed,order_5202e5e179bd3,order-aug-08-2013-1227-am,,,08/13/2013 17:03:12,08/13/2013 17:03:12,,0,https://www.gamerosity.com/?shop_order=order-aug-08-2013-1227-am,0,shop_order,,5
2163,1,08/08/2013 01:05:00,08/08/2013 01:05:58,,"Order &ndash; August 8, 2013 @ 01:05 AM",,publish,closed,closed,order_5202eef341be8,order-aug-08-2013-0105-am,,,08/23/2013 16:50:37,08/23/2013 16:50:37,,0,https://www.gamerosity.com/?shop_order=order-aug-08-2013-0105-am,0,shop_order,,6
2164,1,08/08/2013 01:16:00,08/08/2013 01:16:31,,"Order &ndash; August 8, 2013 @ 01:16 AM",,publish,closed,closed,order_5202f16c0e2ec,order-aug-08-2013-0116-am,,,08/13/2013 16:57:42,08/13/2013 16:57:42,,0,https://www.gamerosity.com/?shop_order=order-aug-08-2013-0116-am,0,shop_order,,5
2165,1,08/08/2013 04:39:00,08/08/2013 04:39:21,,"Order &ndash; August 8, 2013 @ 04:39 AM",,publish,closed,closed,order_520320f757cf2,order-aug-08-2013-0439-am,,,08/17/2013 05:52:03,08/17/2013 05:52:03,,0,https://www.gamerosity.com/?shop_order=order-aug-08-2013-0439-am,0,shop_order,,4
2166,1,08/08/2013 04:45:00,08/08/2013 04:45:31,,"Order &ndash; August 8, 2013 @ 04:45 AM",,publish,closed,closed,order_52032268ba6db,order-aug-08-2013-0445-am,,,08/17/2013 05:51:21,08/17/2013 05:51:21,,0,https://www.gamerosity.com/?shop_order=order-aug-08-2013-0445-am,0,shop_order,,4
2167,1,08/08/2013 17:24:00,08/08/2013 17:24:23,,"Order &ndash; August 8, 2013 @ 05:24 PM",,publish,closed,closed,order_5203d44050e31,order-aug-08-2013-0524-pm,,,08/17/2013 05:50:41,08/17/2013 05:50:41,,0,https://www.gamerosity.com/?shop_order=order-aug-08-2013-0524-pm,0,shop_order,,4
2168,1,08/09/2013 03:53:00,08/09/2013 03:53:28,,"Order &ndash; August 9, 2013 @ 03:53 AM",,publish,closed,closed,order_520467b539c94,order-aug-09-2013-0353-am,,,08/17/2013 05:50:04,08/17/2013 05:50:04,,0,https://www.gamerosity.com/?shop_order=order-aug-09-2013-0353-am,0,shop_order,,4
2170,1,08/10/2013 01:34:00,08/10/2013 01:34:07,,"Order &ndash; August 10, 2013 @ 01:34 AM",,publish,closed,closed,order_5205988caba3d,order-aug-10-2013-0134-am,,,08/10/2013 17:01:17,08/10/2013 17:01:17,,0,https://www.gamerosity.com/?shop_order=order-aug-10-2013-0134-am,0,shop_order,,4
2171,1,08/10/2013 02:41:00,08/10/2013 02:41:21,,"Order &ndash; August 10, 2013 @ 02:41 AM",,publish,closed,closed,order_5205a84dc07e5,order-aug-10-2013-0241-am,,,08/17/2013 05:48:54,08/17/2013 05:48:54,,0,https://www.gamerosity.com/?shop_order=order-aug-10-2013-0241-am,0,shop_order,,4
2172,1,08/10/2013 04:41:00,08/10/2013 04:41:11,,"Order &ndash; August 10, 2013 @ 04:41 AM",,publish,closed,closed,order_5205c46456e9d,order-aug-10-2013-0441-am,,,08/17/2013 05:48:19,08/17/2013 05:48:19,,0,https://www.gamerosity.com/?shop_order=order-aug-10-2013-0441-am,0,shop_order,,4
2173,1,08/10/2013 22:38:00,08/10/2013 22:38:55,,"Order &ndash; August 10, 2013 @ 10:38 PM",,publish,closed,closed,order_5206c0fcbf74d,order-aug-10-2013-1038-pm,,,08/12/2013 05:11:43,08/12/2013 05:11:43,,0,https://www.gamerosity.com/?shop_order=order-aug-10-2013-1038-pm,0,shop_order,,4
2174,1,08/11/2013 03:55:45,08/11/2013 03:55:45,,"Order &ndash; Aug 11, 2013 @ 03:55 AM",,publish,open,closed,order_52070b3f35641,order-aug-11-2013-0355-am,,,08/11/2013 03:55:45,08/11/2013 03:55:45,,0,https://www.gamerosity.com/?shop_order=order-aug-11-2013-0355-am,0,shop_order,,4
2175,1,08/11/2013 18:06:00,08/11/2013 18:06:57,,"Order &ndash; August 11, 2013 @ 06:06 PM",,publish,closed,closed,order_5207d2bd8ba85,order-aug-11-2013-0606-pm,,,08/13/2013 16:54:51,08/13/2013 16:54:51,,0,https://www.gamerosity.com/?shop_order=order-aug-11-2013-0606-pm,0,shop_order,,5
2176,1,08/11/2013 19:55:00,08/11/2013 19:55:25,,"Order &ndash; August 11, 2013 @ 07:55 PM",,publish,closed,closed,order_5207ec2b148f7,order-aug-11-2013-0755-pm,,,08/23/2013 16:54:07,08/23/2013 16:54:07,,0,https://www.gamerosity.com/?shop_order=order-aug-11-2013-0755-pm,0,shop_order,,4
2177,1,08/11/2013 22:12:00,08/11/2013 22:12:18,,"Order &ndash; August 11, 2013 @ 10:12 PM",,publish,closed,closed,order_52080c3ef02df,order-aug-11-2013-1012-pm,,,08/17/2013 05:46:37,08/17/2013 05:46:37,,0,https://www.gamerosity.com/?shop_order=order-aug-11-2013-1012-pm,0,shop_order,,4
2178,1,08/11/2013 22:27:00,08/11/2013 22:27:15,,"Order &ndash; August 11, 2013 @ 10:27 PM",,publish,closed,closed,order_52080fc1201b6,order-aug-11-2013-1027-pm,,,08/17/2013 05:46:02,08/17/2013 05:46:02,,0,https://www.gamerosity.com/?shop_order=order-aug-11-2013-1027-pm,0,shop_order,,4
2179,1,08/11/2013 22:43:00,08/11/2013 22:43:24,,"Order &ndash; August 11, 2013 @ 10:43 PM",,publish,closed,closed,order_5208138a2cd77,order-aug-11-2013-1043-pm,,,08/17/2013 05:45:16,08/17/2013 05:45:16,,0,https://www.gamerosity.com/?shop_order=order-aug-11-2013-1043-pm,0,shop_order,,4
2180,1,08/12/2013 00:11:00,08/12/2013 00:11:30,,"Order &ndash; August 12, 2013 @ 12:11 AM",,publish,closed,closed,order_5208282f9c5fe,order-aug-12-2013-1211-am,,,08/17/2013 05:44:32,08/17/2013 05:44:32,,0,https://www.gamerosity.com/?shop_order=order-aug-12-2013-1211-am,0,shop_order,,4
2181,1,08/12/2013 01:23:00,08/12/2013 01:23:31,,"Order &ndash; August 12, 2013 @ 01:23 AM",,publish,closed,closed,order_520839115e77c,order-aug-12-2013-0123-am,,,08/23/2013 16:56:04,08/23/2013 16:56:04,,0,https://www.gamerosity.com/?shop_order=order-aug-12-2013-0123-am,0,shop_order,,4
2182,1,08/12/2013 04:01:00,08/12/2013 04:01:14,,"Order &ndash; August 12, 2013 @ 04:01 AM",,publish,closed,closed,order_52085e0735968,order-aug-12-2013-0401-am,,,08/23/2013 17:00:50,08/23/2013 17:00:50,,0,https://www.gamerosity.com/?shop_order=order-aug-12-2013-0401-am,0,shop_order,,5
2183,1,08/12/2013 14:58:00,08/12/2013 14:58:12,,"Order &ndash; August 12, 2013 @ 02:58 PM",,publish,closed,closed,order_5208f7ffbb9c5,order-aug-12-2013-0258-pm,,,08/17/2013 05:43:25,08/17/2013 05:43:25,,0,https://www.gamerosity.com/?shop_order=order-aug-12-2013-0258-pm,0,shop_order,,4
2184,1,08/13/2013 00:25:00,08/13/2013 00:25:31,,"Order &ndash; August 13, 2013 @ 12:25 AM",,publish,closed,closed,order_52097cf7aa6b6,order-aug-13-2013-1225-am,,,08/17/2013 05:42:31,08/17/2013 05:42:31,,0,https://www.gamerosity.com/?shop_order=order-aug-13-2013-1225-am,0,shop_order,,4
2185,1,08/01/2013 00:00:00,08/13/2013 12:59:36,,"Order &ndash; August 13, 2013 @ 12:59 PM",,publish,closed,closed,order_520a2db668770,order-aug-13-2013-1259-pm,,,08/13/2013 16:38:54,08/13/2013 16:38:54,,0,https://www.gamerosity.com/?shop_order=order-aug-13-2013-1259-pm,0,shop_order,,5
2186,1,08/13/2013 21:14:00,08/13/2013 21:14:51,,"Order &ndash; August 13, 2013 @ 09:14 PM",,publish,closed,closed,order_520aa1c5cc0a5,order-aug-13-2013-0914-pm,,,08/23/2013 17:03:56,08/23/2013 17:03:56,,0,https://www.gamerosity.com/?shop_order=order-aug-13-2013-0914-pm,0,shop_order,,4
2187,1,08/13/2013 23:36:00,08/13/2013 23:36:04,,"Order &ndash; August 13, 2013 @ 11:36 PM",,publish,closed,closed,order_520ac2e119d2a,order-aug-13-2013-1136-pm,,,08/17/2013 05:41:18,08/17/2013 05:41:18,,0,https://www.gamerosity.com/?shop_order=order-aug-13-2013-1136-pm,0,shop_order,,4
2188,1,08/14/2013 01:06:00,08/14/2013 01:06:52,,"Order &ndash; August 14, 2013 @ 01:06 AM",,publish,closed,closed,order_520ad82994d50,order-aug-14-2013-0106-am,,,08/17/2013 05:39:25,08/17/2013 05:39:25,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0106-am,0,shop_order,,4
2189,1,08/14/2013 03:15:00,08/14/2013 03:15:14,,"Order &ndash; August 14, 2013 @ 03:15 AM","Manny, please pass these tickets on to to five people who otherwise could not attend this fun event. I hope they have a wonderful time! Denise",publish,closed,closed,order_520af63d9d96e,order-aug-14-2013-0315-am,,,08/17/2013 05:38:38,08/17/2013 05:38:38,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0315-am,0,shop_order,,4
2190,1,08/14/2013 03:34:00,08/14/2013 03:34:02,,"Order &ndash; August 14, 2013 @ 03:34 AM",,publish,closed,closed,order_520afaa8701f8,order-aug-14-2013-0334-am,,,08/17/2013 05:37:53,08/17/2013 05:37:53,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0334-am,0,shop_order,,4
2191,1,08/14/2013 13:43:00,08/14/2013 13:43:40,,"Order &ndash; August 14, 2013 @ 01:43 PM",,publish,closed,closed,order_520b8987d9e9e,order-aug-14-2013-0143-pm,,,08/17/2013 05:37:08,08/17/2013 05:37:08,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0143-pm,0,shop_order,,4
2192,1,08/14/2013 18:44:00,08/14/2013 18:44:29,,"Order &ndash; August 14, 2013 @ 06:44 PM",,publish,closed,closed,order_520bd00b03f01,order-aug-14-2013-0644-pm,,,08/17/2013 05:36:30,08/17/2013 05:36:30,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0644-pm,0,shop_order,,4
2193,1,08/14/2013 19:43:00,08/14/2013 19:43:05,,"Order &ndash; August 14, 2013 @ 07:43 PM",,publish,closed,closed,order_520bddc22a0be,order-aug-14-2013-0742-pm,,,08/19/2013 17:10:00,08/19/2013 17:10:00,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0742-pm,0,shop_order,,5
2194,1,08/14/2013 19:43:00,08/14/2013 19:43:39,,"Order &ndash; August 14, 2013 @ 07:43 PM",,publish,closed,closed,order_520bdde7c3d78,order-aug-14-2013-0743-pm,,,08/17/2013 05:33:12,08/17/2013 05:33:12,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0743-pm,0,shop_order,,4
2195,1,08/14/2013 20:26:00,08/14/2013 20:26:54,,"Order &ndash; August 14, 2013 @ 08:26 PM",,publish,closed,closed,order_520be80ef2f83,order-aug-14-2013-0826-pm,,,08/17/2013 05:32:33,08/17/2013 05:32:33,,0,https://www.gamerosity.com/?shop_order=order-aug-14-2013-0826-pm,0,shop_order,,1
2196,1,08/15/2013 02:07:00,08/15/2013 02:07:52,,"Order &ndash; August 15, 2013 @ 02:07 AM",,publish,closed,closed,order_520c37f616535,order-aug-15-2013-0207-am,,,09/05/2013 19:54:49,09/05/2013 19:54:49,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0207-am,0,shop_order,,4
2197,1,08/15/2013 03:04:00,08/15/2013 03:04:19,,"Order &ndash; August 15, 2013 @ 03:04 AM",,publish,closed,closed,order_520c453173930,order-aug-15-2013-0304-am,,,08/17/2013 05:31:17,08/17/2013 05:31:17,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0304-am,0,shop_order,,4
2198,1,08/15/2013 03:09:00,08/15/2013 03:09:28,,"Order &ndash; August 15, 2013 @ 03:09 AM",,publish,closed,closed,order_520c46651acb2,order-aug-15-2013-0309-am,,,08/17/2013 05:30:10,08/17/2013 05:30:10,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0309-am,0,shop_order,,4
2199,1,08/15/2013 03:57:00,08/15/2013 03:57:06,,"Order &ndash; August 15, 2013 @ 03:57 AM",,publish,closed,closed,order_520c519034eab,order-aug-15-2013-0357-am,,,08/17/2013 05:29:35,08/17/2013 05:29:35,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0357-am,0,shop_order,,4
2200,1,08/15/2013 14:19:00,08/15/2013 14:19:23,,"Order &ndash; August 15, 2013 @ 02:19 PM",,publish,closed,closed,order_520ce367e2d0d,order-aug-15-2013-0219-pm,,,08/17/2013 05:27:52,08/17/2013 05:27:52,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0219-pm,0,shop_order,,4
2201,1,08/15/2013 15:36:00,08/15/2013 15:36:06,,"Order &ndash; August 15, 2013 @ 03:36 PM",,publish,closed,closed,order_520cf56379627,order-aug-15-2013-0336-pm,,,08/17/2013 05:26:59,08/17/2013 05:26:59,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0336-pm,0,shop_order,,4
2202,1,08/15/2013 17:07:00,08/15/2013 17:07:23,,"Order &ndash; August 15, 2013 @ 05:07 PM",,publish,closed,closed,order_520d0ac8a430d,order-aug-15-2013-0507-pm,,,08/17/2013 05:26:02,08/17/2013 05:26:02,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0507-pm,0,shop_order,,4
2203,1,08/15/2013 17:57:00,08/15/2013 17:57:40,,"Order &ndash; August 15, 2013 @ 05:57 PM",,publish,closed,closed,order_520d1691cf3d1,order-aug-15-2013-0557-pm,,,08/17/2013 05:25:20,08/17/2013 05:25:20,,0,https://www.gamerosity.com/?shop_order=order-aug-15-2013-0557-pm,0,shop_order,,4
